method,feature_set,sample_id,dataset,x,y
tsne,OpenFace + I3D,second_quarter_0165_10s,private,11.728504180908203,-19.32138442993164
tsne,OpenFace + I3D,second_quarter_0169_10s,private,32.64613723754883,-16.496156692504883
tsne,OpenFace + I3D,second_quarter_0171_10s,private,33.898963928222656,9.066457748413086
tsne,OpenFace + I3D,second_quarter_0181_10s,private,47.68101501464844,-15.864048957824707
tsne,OpenFace + I3D,second_quarter_0182_10s,private,32.671730041503906,-16.46134376525879
tsne,OpenFace + I3D,second_quarter_0190_10s,private,28.85578155517578,13.228074073791504
tsne,OpenFace + I3D,second_quarter_0199_10s,private,24.176374435424805,-15.070234298706055
tsne,OpenFace + I3D,second_quarter_0200_10s,private,19.189123153686523,14.636043548583984
tsne,OpenFace + I3D,second_quarter_0202_10s,private,34.97517776489258,-20.933950424194336
tsne,OpenFace + I3D,second_quarter_0204_10s,private,31.892505645751953,13.953810691833496
tsne,OpenFace + I3D,second_quarter_0209_10s,private,37.09930419921875,0.0016158738872036338
tsne,OpenFace + I3D,second_quarter_0210_10s,private,20.809524536132812,-9.007984161376953
tsne,OpenFace + I3D,second_quarter_0211_10s,private,48.17247009277344,-10.880121231079102
tsne,OpenFace + I3D,second_quarter_0212_10s,private,24.66925811767578,1.148634672164917
tsne,OpenFace + I3D,second_quarter_0213_10s,private,28.371620178222656,4.368692398071289
tsne,OpenFace + I3D,second_quarter_0215_10s,private,18.62258529663086,-11.640442848205566
tsne,OpenFace + I3D,second_quarter_0217_10s,private,19.07561683654785,9.395539283752441
tsne,OpenFace + I3D,second_quarter_0224_10s,private,30.416284561157227,-21.72484588623047
tsne,OpenFace + I3D,second_quarter_0231_10s,private,19.51227378845215,10.333440780639648
tsne,OpenFace + I3D,second_quarter_0233_10s,private,16.61262321472168,-14.293204307556152
tsne,OpenFace + I3D,second_quarter_0234_10s,private,46.132293701171875,-13.776704788208008
tsne,OpenFace + I3D,second_quarter_0235_10s,private,29.384014129638672,3.0244884490966797
tsne,OpenFace + I3D,second_quarter_0236_10s,private,23.180408477783203,-0.5744584798812866
tsne,OpenFace + I3D,second_quarter_0238_10s,private,19.42407989501953,-8.605045318603516
tsne,OpenFace + I3D,second_quarter_0239_10s,private,35.37698745727539,-1.1697734594345093
tsne,OpenFace + I3D,second_quarter_0240_10s,private,35.45601272583008,-0.5393508076667786
tsne,OpenFace + I3D,second_quarter_0242_10s,private,35.54709243774414,-0.6903557181358337
tsne,OpenFace + I3D,second_quarter_0243_10s,private,21.34816551208496,-11.637202262878418
tsne,OpenFace + I3D,second_quarter_0244_10s,private,48.073890686035156,-13.038268089294434
tsne,OpenFace + I3D,second_quarter_0246_10s,private,29.45890998840332,5.246677398681641
tsne,OpenFace + I3D,second_quarter_0247_10s,private,46.4150390625,-13.742539405822754
tsne,OpenFace + I3D,second_quarter_0248_10s,private,17.827409744262695,-12.599227905273438
tsne,OpenFace + I3D,second_quarter_0250_10s,private,19.670610427856445,9.979783058166504
tsne,OpenFace + I3D,second_quarter_0257_10s,private,30.27781105041504,-21.63673973083496
tsne,OpenFace + I3D,second_quarter_0263_10s,private,19.284984588623047,9.659979820251465
tsne,OpenFace + I3D,second_quarter_0265_10s,private,17.616241455078125,-14.039276123046875
tsne,OpenFace + I3D,second_quarter_0266_10s,private,46.23269271850586,-13.715180397033691
tsne,OpenFace + I3D,third_quarter_0001_10s,private,22.12160873413086,-14.700456619262695
tsne,OpenFace + I3D,third_quarter_0002_10s,private,18.67378807067871,-5.2032670974731445
tsne,OpenFace + I3D,third_quarter_0003_10s,private,23.11734390258789,-4.5492353439331055
tsne,OpenFace + I3D,third_quarter_0005_10s,private,29.80024528503418,5.085794448852539
tsne,OpenFace + I3D,third_quarter_0007_10s,private,18.974767684936523,-11.516040802001953
tsne,OpenFace + I3D,third_quarter_0008_10s,private,37.91905212402344,-6.436708927154541
tsne,OpenFace + I3D,third_quarter_0009_10s,private,19.590463638305664,9.375181198120117
tsne,OpenFace + I3D,third_quarter_0011_10s,private,32.08116912841797,-0.44165048003196716
tsne,OpenFace + I3D,third_quarter_0012_10s,private,31.222272872924805,-4.581040382385254
tsne,OpenFace + I3D,third_quarter_0013_10s,private,26.835742950439453,8.745538711547852
tsne,OpenFace + I3D,third_quarter_0016_10s,private,19.7824649810791,14.636894226074219
tsne,OpenFace + I3D,third_quarter_0021_10s,private,38.06550216674805,-5.462392330169678
tsne,OpenFace + I3D,third_quarter_0022_10s,private,17.530614852905273,-11.376507759094238
tsne,OpenFace + I3D,third_quarter_0023_10s,private,47.30077362060547,-12.45588493347168
tsne,OpenFace + I3D,third_quarter_0025_10s,private,27.081087112426758,-3.2315616607666016
tsne,OpenFace + I3D,third_quarter_0026_10s,private,24.997520446777344,-3.745018243789673
tsne,OpenFace + I3D,third_quarter_0030_10s,private,26.336225509643555,0.8763863444328308
tsne,OpenFace + I3D,third_quarter_0031_10s,private,24.132869720458984,0.8145720362663269
tsne,OpenFace + I3D,third_quarter_0034_10s,private,18.04387092590332,-11.354804992675781
tsne,OpenFace + I3D,third_quarter_0035_10s,private,3.6962809562683105,-17.17804718017578
tsne,OpenFace + I3D,third_quarter_0036_10s,private,3.675323486328125,-17.023418426513672
tsne,OpenFace + I3D,third_quarter_0037_10s,private,38.36194610595703,-6.735614776611328
tsne,OpenFace + I3D,third_quarter_0038_10s,private,21.56623077392578,10.192021369934082
tsne,OpenFace + I3D,third_quarter_0039_10s,private,33.75957107543945,5.029942512512207
tsne,OpenFace + I3D,third_quarter_0040_10s,private,34.002525329589844,9.17772388458252
tsne,OpenFace + I3D,third_quarter_0042_10s,private,39.61769104003906,-17.45316505432129
tsne,OpenFace + I3D,third_quarter_0044_10s,private,39.35665512084961,-17.262426376342773
tsne,OpenFace + I3D,third_quarter_0046_10s,private,19.379487991333008,-8.715896606445312
tsne,OpenFace + I3D,third_quarter_0047_10s,private,26.202035903930664,3.05037522315979
tsne,OpenFace + I3D,third_quarter_0048_10s,private,27.821725845336914,7.686370849609375
tsne,OpenFace + I3D,third_quarter_0049_10s,private,29.514036178588867,-1.9080301523208618
tsne,OpenFace + I3D,third_quarter_0051_10s,private,16.252866744995117,-10.413710594177246
tsne,OpenFace + I3D,third_quarter_0054_10s,private,33.780731201171875,4.428073406219482
tsne,OpenFace + I3D,third_quarter_0055_10s,private,32.66197204589844,3.7077577114105225
tsne,OpenFace + I3D,third_quarter_0056_10s,private,32.283348083496094,3.301358699798584
tsne,OpenFace + I3D,third_quarter_0059_10s,private,39.83320999145508,-15.861715316772461
tsne,OpenFace + I3D,third_quarter_0061_10s,private,39.80371856689453,-15.818707466125488
tsne,OpenFace + I3D,third_quarter_0064_10s,private,33.482643127441406,5.110114097595215
tsne,OpenFace + I3D,third_quarter_0066_10s,private,36.88434600830078,-5.765899181365967
tsne,OpenFace + I3D,third_quarter_0067_10s,private,37.77798843383789,-7.0693359375
tsne,OpenFace + I3D,third_quarter_0068_10s,private,37.98406982421875,-6.989405155181885
tsne,OpenFace + I3D,third_quarter_0069_10s,private,37.03781509399414,-6.672785758972168
tsne,OpenFace + I3D,third_quarter_0070_10s,private,18.77385902404785,-12.588140487670898
tsne,OpenFace + I3D,third_quarter_0072_10s,private,29.326908111572266,2.762024164199829
tsne,OpenFace + I3D,third_quarter_0073_10s,private,26.428077697753906,-3.1915409564971924
tsne,OpenFace + I3D,third_quarter_0074_10s,private,24.383695602416992,-3.3330535888671875
tsne,OpenFace + I3D,third_quarter_0075_10s,private,22.951190948486328,-3.736117124557495
tsne,OpenFace + I3D,third_quarter_0076_10s,private,25.350494384765625,-4.321654796600342
tsne,OpenFace + I3D,third_quarter_0078_10s,private,23.67951011657715,-3.7411410808563232
tsne,OpenFace + I3D,third_quarter_0079_10s,private,21.077856063842773,-3.8188090324401855
tsne,OpenFace + I3D,third_quarter_0080_10s,private,21.220169067382812,-3.883702039718628
tsne,OpenFace + I3D,third_quarter_0081_10s,private,18.62497901916504,-3.428731918334961
tsne,OpenFace + I3D,third_quarter_0084_10s,private,24.2216739654541,-3.0994675159454346
tsne,OpenFace + I3D,third_quarter_0085_10s,private,22.324708938598633,-6.290226936340332
tsne,OpenFace + I3D,third_quarter_0086_10s,private,24.96867561340332,-2.822479486465454
tsne,OpenFace + I3D,third_quarter_0087_10s,private,25.151988983154297,-2.845029354095459
tsne,OpenFace + I3D,third_quarter_0088_10s,private,17.457284927368164,-3.041621446609497
tsne,OpenFace + I3D,third_quarter_0089_10s,private,19.403949737548828,-2.4159908294677734
tsne,OpenFace + I3D,third_quarter_0090_10s,private,20.070308685302734,-2.1536500453948975
tsne,OpenFace + I3D,third_quarter_0092_10s,private,22.75588607788086,-2.124250888824463
tsne,OpenFace + I3D,third_quarter_0093_10s,private,18.147306442260742,-2.6671202182769775
tsne,OpenFace + I3D,third_quarter_0094_10s,private,19.01215934753418,-2.4595704078674316
tsne,OpenFace + I3D,third_quarter_0095_10s,private,23.435344696044922,0.25109174847602844
tsne,OpenFace + I3D,third_quarter_0097_10s,private,22.52869987487793,-3.0641868114471436
tsne,OpenFace + I3D,third_quarter_0098_10s,private,17.829374313354492,-2.1444075107574463
tsne,OpenFace + I3D,third_quarter_0100_10s,private,21.58352279663086,-0.6899165511131287
tsne,OpenFace + I3D,third_quarter_0101_10s,private,22.419414520263672,-2.4053096771240234
tsne,OpenFace + I3D,third_quarter_0102_10s,private,20.398408889770508,-1.4617305994033813
tsne,OpenFace + I3D,third_quarter_0103_10s,private,24.557329177856445,-2.5033390522003174
tsne,OpenFace + I3D,third_quarter_0104_10s,private,21.957435607910156,-2.388685941696167
tsne,OpenFace + I3D,third_quarter_0105_10s,private,21.59716796875,-1.7776250839233398
tsne,OpenFace + I3D,third_quarter_0106_10s,private,18.636669158935547,-2.1023082733154297
tsne,OpenFace + I3D,third_quarter_0107_10s,private,23.441673278808594,-2.4637582302093506
tsne,OpenFace + I3D,third_quarter_0110_10s,private,22.224580764770508,-3.0562548637390137
tsne,OpenFace + I3D,third_quarter_0112_10s,private,19.973201751708984,-1.6057770252227783
tsne,OpenFace + I3D,third_quarter_0115_10s,private,17.624723434448242,-0.47210562229156494
tsne,OpenFace + I3D,third_quarter_0116_10s,private,16.547147750854492,2.0590546131134033
tsne,OpenFace + I3D,third_quarter_0117_10s,private,26.206737518310547,1.7773979902267456
tsne,OpenFace + I3D,third_quarter_0118_10s,private,21.88576316833496,0.17110754549503326
tsne,OpenFace + I3D,third_quarter_0119_10s,private,26.293516159057617,1.9513647556304932
tsne,OpenFace + I3D,third_quarter_0120_10s,private,25.330656051635742,2.774280548095703
tsne,OpenFace + I3D,third_quarter_0122_10s,private,19.53208351135254,0.8716616630554199
tsne,OpenFace + I3D,third_quarter_0123_10s,private,20.058012008666992,0.9868285059928894
tsne,OpenFace + I3D,third_quarter_0124_10s,private,20.906164169311523,1.5650219917297363
tsne,OpenFace + I3D,third_quarter_0125_10s,private,20.63770294189453,1.2759015560150146
tsne,OpenFace + I3D,third_quarter_0126_10s,private,18.505205154418945,0.9802082180976868
tsne,OpenFace + I3D,third_quarter_0127_10s,private,19.922557830810547,2.088243246078491
tsne,OpenFace + I3D,third_quarter_0128_10s,private,18.26315689086914,1.311072826385498
tsne,OpenFace + I3D,third_quarter_0129_10s,private,18.459957122802734,-0.2761191427707672
tsne,OpenFace + I3D,third_quarter_0130_10s,private,17.65180015563965,2.2102251052856445
tsne,OpenFace + I3D,third_quarter_0131_10s,private,32.187355041503906,-3.8521108627319336
tsne,OpenFace + I3D,third_quarter_0132_10s,private,22.528099060058594,-12.798545837402344
tsne,OpenFace + I3D,third_quarter_0133_10s,private,48.21752166748047,-14.347148895263672
tsne,OpenFace + I3D,third_quarter_0134_10s,private,30.320415496826172,8.543469429016113
tsne,OpenFace + I3D,third_quarter_0135_10s,private,28.547346115112305,3.155031442642212
tsne,OpenFace + I3D,third_quarter_0137_10s,private,18.724952697753906,-13.843164443969727
tsne,OpenFace + I3D,third_quarter_0138_10s,private,38.4794807434082,-6.499692916870117
tsne,OpenFace + I3D,third_quarter_0139_10s,private,17.960647583007812,7.524003505706787
tsne,OpenFace + I3D,third_quarter_0140_10s,private,22.19399070739746,-0.020886892452836037
tsne,OpenFace + I3D,third_quarter_0141_10s,private,24.452747344970703,-16.78291130065918
tsne,OpenFace + I3D,third_quarter_0143_10s,private,32.82271194458008,-20.469289779663086
tsne,OpenFace + I3D,third_quarter_0147_10s,private,31.941720962524414,-20.536888122558594
tsne,OpenFace + I3D,third_quarter_0149_10s,private,22.517501831054688,14.829635620117188
tsne,OpenFace + I3D,third_quarter_0150_10s,private,23.642671585083008,-16.458410263061523
tsne,OpenFace + I3D,third_quarter_0151_10s,private,32.29811096191406,5.324853897094727
tsne,OpenFace + I3D,third_quarter_0152_10s,private,19.136423110961914,8.310320854187012
tsne,OpenFace + I3D,third_quarter_0153_10s,private,38.36670684814453,-5.476715564727783
tsne,OpenFace + I3D,third_quarter_0154_10s,private,19.180679321289062,-14.058257102966309
tsne,OpenFace + I3D,third_quarter_0156_10s,private,29.819305419921875,4.284366130828857
tsne,OpenFace + I3D,third_quarter_0157_10s,private,26.330078125,8.213353157043457
tsne,OpenFace + I3D,third_quarter_0158_10s,private,47.43147277832031,-14.905000686645508
tsne,OpenFace + I3D,third_quarter_0160_10s,private,32.1279411315918,-3.9084556102752686
tsne,OpenFace + I3D,third_quarter_0161_10s,private,22.766740798950195,-12.834630012512207
tsne,OpenFace + I3D,third_quarter_0162_10s,private,47.880306243896484,-13.725345611572266
tsne,OpenFace + I3D,third_quarter_0166_10s,private,19.496427536010742,-14.316391944885254
tsne,OpenFace + I3D,third_quarter_0167_10s,private,19.08141326904297,-14.681024551391602
tsne,OpenFace + I3D,third_quarter_0168_10s,private,37.801517486572266,-5.698896884918213
tsne,OpenFace + I3D,third_quarter_0169_10s,private,18.11103057861328,6.289402484893799
tsne,OpenFace + I3D,third_quarter_0170_10s,private,26.191972732543945,4.163639068603516
tsne,OpenFace + I3D,third_quarter_0171_10s,private,24.899463653564453,-15.222250938415527
tsne,OpenFace + I3D,third_quarter_0172_10s,private,18.026765823364258,13.544188499450684
tsne,OpenFace + I3D,third_quarter_0174_10s,private,34.029964447021484,-20.783863067626953
tsne,OpenFace + I3D,third_quarter_0178_10s,private,34.45778274536133,-20.89870834350586
tsne,OpenFace + I3D,third_quarter_0180_10s,private,17.973997116088867,13.528388977050781
tsne,OpenFace + I3D,third_quarter_0181_10s,private,26.489212036132812,2.751586675643921
tsne,OpenFace + I3D,third_quarter_0183_10s,private,38.973384857177734,-5.186279296875
tsne,OpenFace + I3D,third_quarter_0184_10s,private,18.535017013549805,-14.021852493286133
tsne,OpenFace + I3D,third_quarter_0188_10s,private,49.504573822021484,-14.142925262451172
tsne,OpenFace + I3D,third_quarter_0189_10s,private,23.492597579956055,-10.678203582763672
tsne,OpenFace + I3D,third_quarter_0190_10s,private,19.12373161315918,-8.995758056640625
tsne,OpenFace + I3D,third_quarter_0191_10s,private,21.459999084472656,-11.701359748840332
tsne,OpenFace + I3D,third_quarter_0193_10s,private,30.423908233642578,8.699678421020508
tsne,OpenFace + I3D,third_quarter_0194_10s,private,27.79423713684082,4.239875793457031
tsne,OpenFace + I3D,third_quarter_0196_10s,private,17.51178550720215,-14.425989151000977
tsne,OpenFace + I3D,third_quarter_0208_10s,private,38.08620071411133,-17.26214599609375
tsne,OpenFace + I3D,third_quarter_0212_10s,private,28.96211051940918,16.00582504272461
tsne,OpenFace + I3D,third_quarter_0213_10s,private,38.22785949707031,5.3155436515808105
tsne,OpenFace + I3D,third_quarter_0214_10s,private,23.953384399414062,8.220545768737793
tsne,OpenFace + I3D,third_quarter_0215_10s,private,22.896867752075195,-27.392000198364258
tsne,OpenFace + I3D,third_quarter_0216_10s,private,35.5045166015625,-8.62513256072998
tsne,OpenFace + I3D,third_quarter_0220_10s,private,39.92173767089844,-16.49147605895996
tsne,OpenFace + I3D,third_quarter_0221_10s,private,31.17093849182129,13.922738075256348
tsne,OpenFace + I3D,third_quarter_0228_10s,private,38.51487350463867,-16.374923706054688
tsne,OpenFace + I3D,third_quarter_0232_10s,private,35.47780227661133,-8.647717475891113
tsne,OpenFace + I3D,third_quarter_0234_10s,private,21.997196197509766,8.162164688110352
tsne,OpenFace + I3D,third_quarter_0235_10s,private,38.09079360961914,4.914282321929932
tsne,OpenFace + I3D,third_quarter_0236_10s,private,29.04669189453125,16.061464309692383
tsne,OpenFace + I3D,third_quarter_0245_10s,private,28.828659057617188,14.784734725952148
tsne,OpenFace + I3D,third_quarter_0246_10s,private,38.16105651855469,5.24195671081543
tsne,OpenFace + I3D,third_quarter_0247_10s,private,30.92894744873047,-10.201087951660156
tsne,OpenFace + I3D,third_quarter_0248_10s,private,22.781442642211914,-26.450700759887695
tsne,OpenFace + I3D,third_quarter_0249_10s,private,27.799114227294922,-19.29024314880371
tsne,OpenFace + I3D,third_quarter_0253_10s,private,39.26198196411133,-16.570053100585938
tsne,OpenFace + I3D,third_quarter_0257_10s,private,25.93348503112793,5.252771854400635
tsne,OpenFace + I3D,third_quarter_0260_10s,private,40.551605224609375,-15.546642303466797
tsne,OpenFace + I3D,third_quarter_0264_10s,private,27.854719161987305,-19.641042709350586
tsne,OpenFace + I3D,third_quarter_0265_10s,private,23.464426040649414,-26.555675506591797
tsne,OpenFace + I3D,third_quarter_0266_10s,private,24.090917587280273,8.349596977233887
tsne,OpenFace + I3D,video10_100_person9,CMOSE,-13.990333557128906,12.83008098602295
tsne,OpenFace + I3D,video10_103_person14,CMOSE,-15.617935180664062,1.6308406591415405
tsne,OpenFace + I3D,video10_110_person11,CMOSE,-17.000751495361328,9.338749885559082
tsne,OpenFace + I3D,video10_120_person2,CMOSE,-18.10401153564453,6.507969379425049
tsne,OpenFace + I3D,video10_120_person9,CMOSE,-33.234291076660156,12.071088790893555
tsne,OpenFace + I3D,video10_121_person17,CMOSE,-18.9141845703125,10.47615909576416
tsne,OpenFace + I3D,video10_121_person5,CMOSE,-36.4276123046875,4.516300678253174
tsne,OpenFace + I3D,video10_125_person41,CMOSE,-13.105093955993652,9.600667953491211
tsne,OpenFace + I3D,video10_127_person12,CMOSE,-23.348766326904297,8.10676097869873
tsne,OpenFace + I3D,video10_127_person6,CMOSE,-23.505186080932617,7.997387409210205
tsne,OpenFace + I3D,video10_131_person11,CMOSE,-15.599740028381348,11.550265312194824
tsne,OpenFace + I3D,video10_136_person18,CMOSE,-28.965471267700195,7.951478481292725
tsne,OpenFace + I3D,video10_145_person35,CMOSE,-25.00821876525879,8.2473726272583
tsne,OpenFace + I3D,video10_14_person12,CMOSE,-20.208791732788086,7.912736415863037
tsne,OpenFace + I3D,video10_24_person3,CMOSE,-15.091803550720215,19.740629196166992
tsne,OpenFace + I3D,video10_26_person26,CMOSE,-17.066068649291992,6.633156776428223
tsne,OpenFace + I3D,video10_27_person3,CMOSE,-15.019898414611816,19.763185501098633
tsne,OpenFace + I3D,video10_30_person14,CMOSE,-15.990427017211914,1.217451572418213
tsne,OpenFace + I3D,video10_31_person13,CMOSE,-18.91767692565918,2.5880372524261475
tsne,OpenFace + I3D,video10_31_person9,CMOSE,-14.904535293579102,12.698131561279297
tsne,OpenFace + I3D,video10_32_person18,CMOSE,-13.528636932373047,5.472053050994873
tsne,OpenFace + I3D,video10_33_person6,CMOSE,-22.181140899658203,7.304224014282227
tsne,OpenFace + I3D,video10_35_person7,CMOSE,-40.404335021972656,-0.572118878364563
tsne,OpenFace + I3D,video10_39_person1,CMOSE,-34.60261917114258,2.9132349491119385
tsne,OpenFace + I3D,video10_3_person7,CMOSE,-40.44271469116211,-4.454838752746582
tsne,OpenFace + I3D,video10_40_person0,CMOSE,-33.29197311401367,-4.144993305206299
tsne,OpenFace + I3D,video10_41_person0,CMOSE,-33.290653228759766,-4.145106315612793
tsne,OpenFace + I3D,video10_42_person7,CMOSE,-40.98659133911133,-0.5862390398979187
tsne,OpenFace + I3D,video10_45_person2,CMOSE,-30.26213264465332,14.612244606018066
tsne,OpenFace + I3D,video10_46_person3,CMOSE,-14.905961036682129,19.79011344909668
tsne,OpenFace + I3D,video10_54_person11,CMOSE,-16.756359100341797,9.185673713684082
tsne,OpenFace + I3D,video10_54_person5,CMOSE,-35.892669677734375,7.661911487579346
tsne,OpenFace + I3D,video10_56_person23,CMOSE,-25.463970184326172,7.474760055541992
tsne,OpenFace + I3D,video10_58_person9,CMOSE,-33.183738708496094,12.422530174255371
tsne,OpenFace + I3D,video10_59_person27,CMOSE,-13.257543563842773,9.419381141662598
tsne,OpenFace + I3D,video10_63_person1,CMOSE,-35.736663818359375,1.511885404586792
tsne,OpenFace + I3D,video10_64_person15,CMOSE,-20.948102951049805,8.820080757141113
tsne,OpenFace + I3D,video10_69_person7,CMOSE,-40.685935974121094,-0.65995854139328
tsne,OpenFace + I3D,video10_6_person15,CMOSE,-21.84162139892578,8.712800025939941
tsne,OpenFace + I3D,video10_70_person10,CMOSE,-22.87764549255371,7.088942527770996
tsne,OpenFace + I3D,video10_72_person1,CMOSE,-35.22359848022461,8.583564758300781
tsne,OpenFace + I3D,video10_74_person2,CMOSE,-17.3032169342041,0.12178458273410797
tsne,OpenFace + I3D,video10_75_person19,CMOSE,-24.237220764160156,9.643156051635742
tsne,OpenFace + I3D,video10_76_person11,CMOSE,-16.215133666992188,10.487602233886719
tsne,OpenFace + I3D,video10_77_person11,CMOSE,-16.525941848754883,10.44861125946045
tsne,OpenFace + I3D,video10_80_person1,CMOSE,-35.11932373046875,3.1214325428009033
tsne,OpenFace + I3D,video10_81_person1,CMOSE,-35.156044006347656,2.833340644836426
tsne,OpenFace + I3D,video10_81_person13,CMOSE,-19.146059036254883,3.905026912689209
tsne,OpenFace + I3D,video10_81_person6,CMOSE,-18.531042098999023,8.487909317016602
tsne,OpenFace + I3D,video10_82_person30,CMOSE,-12.072792053222656,0.6348654627799988
tsne,OpenFace + I3D,video10_83_person3,CMOSE,-15.247016906738281,19.737525939941406
tsne,OpenFace + I3D,video10_83_person9,CMOSE,-13.66789436340332,12.978163719177246
tsne,OpenFace + I3D,video10_84_person0,CMOSE,-30.53986930847168,14.836559295654297
tsne,OpenFace + I3D,video10_84_person2,CMOSE,-18.86736488342285,5.437055587768555
tsne,OpenFace + I3D,video10_85_person9,CMOSE,-14.764592170715332,13.622323036193848
tsne,OpenFace + I3D,video10_88_person19,CMOSE,-16.923402786254883,0.3366074860095978
tsne,OpenFace + I3D,video10_89_person0,CMOSE,-31.43448257446289,5.4460978507995605
tsne,OpenFace + I3D,video10_90_person33,CMOSE,-16.209348678588867,10.51871109008789
tsne,OpenFace + I3D,video10_90_person35,CMOSE,-25.482267379760742,7.375911235809326
tsne,OpenFace + I3D,video10_93_person13,CMOSE,-18.789512634277344,2.226560592651367
tsne,OpenFace + I3D,video10_94_person9,CMOSE,-15.074097633361816,12.877227783203125
tsne,OpenFace + I3D,video10_95_person0,CMOSE,-18.739503860473633,4.203517436981201
tsne,OpenFace + I3D,video10_95_person15,CMOSE,-21.321367263793945,9.830523490905762
tsne,OpenFace + I3D,video10_96_person30,CMOSE,-12.074273109436035,0.6352900266647339
tsne,OpenFace + I3D,video10_99_person11,CMOSE,-18.069028854370117,10.218218803405762
tsne,OpenFace + I3D,video10_9_person2,CMOSE,-18.9913272857666,5.466170310974121
tsne,OpenFace + I3D,video14_10_person10,CMOSE,-34.4599494934082,4.696517467498779
tsne,OpenFace + I3D,video14_11_person12,CMOSE,-29.60748863220215,11.084490776062012
tsne,OpenFace + I3D,video14_11_person18,CMOSE,-40.987831115722656,11.127143859863281
tsne,OpenFace + I3D,video14_12_person16,CMOSE,-21.250492095947266,15.460689544677734
tsne,OpenFace + I3D,video14_12_person6,CMOSE,-21.39665985107422,13.132452964782715
tsne,OpenFace + I3D,video14_15_person20,CMOSE,-19.40625,12.73796272277832
tsne,OpenFace + I3D,video14_19_person6,CMOSE,-21.60539436340332,13.144916534423828
tsne,OpenFace + I3D,video14_19_person9,CMOSE,-21.85622787475586,6.022193431854248
tsne,OpenFace + I3D,video14_23_person16,CMOSE,-21.246721267700195,15.398329734802246
tsne,OpenFace + I3D,video14_24_person16,CMOSE,-21.29148292541504,15.443984031677246
tsne,OpenFace + I3D,video14_26_person0,CMOSE,-20.431690216064453,8.948994636535645
tsne,OpenFace + I3D,video14_28_person11,CMOSE,-26.036266326904297,8.14957332611084
tsne,OpenFace + I3D,video14_28_person14,CMOSE,-25.46190071105957,10.006293296813965
tsne,OpenFace + I3D,video14_29_person3,CMOSE,-34.96534729003906,4.480780124664307
tsne,OpenFace + I3D,video14_31_person19,CMOSE,-26.80721664428711,11.520626068115234
tsne,OpenFace + I3D,video14_32_person10,CMOSE,-33.62224578857422,5.990352153778076
tsne,OpenFace + I3D,video14_32_person8,CMOSE,-33.295875549316406,7.156402111053467
tsne,OpenFace + I3D,video14_33_person15,CMOSE,-20.552141189575195,12.646658897399902
tsne,OpenFace + I3D,video14_34_person8,CMOSE,-33.3984260559082,7.213394641876221
tsne,OpenFace + I3D,video14_36_person0,CMOSE,-20.252281188964844,8.976799964904785
tsne,OpenFace + I3D,video14_37_person3,CMOSE,-34.85371398925781,2.213956832885742
tsne,OpenFace + I3D,video14_3_person4,CMOSE,-24.574600219726562,14.219683647155762
tsne,OpenFace + I3D,video14_40_person5,CMOSE,-33.996055603027344,5.465290069580078
tsne,OpenFace + I3D,video14_50_person4,CMOSE,-21.078922271728516,11.618789672851562
tsne,OpenFace + I3D,video14_51_person18,CMOSE,-40.94050979614258,11.127775192260742
tsne,OpenFace + I3D,video14_52_person2,CMOSE,-17.28532600402832,14.41059684753418
tsne,OpenFace + I3D,video14_55_person3,CMOSE,-32.53342819213867,5.986191749572754
tsne,OpenFace + I3D,video14_56_person14,CMOSE,-25.692798614501953,10.000680923461914
tsne,OpenFace + I3D,video14_57_person19,CMOSE,-26.826744079589844,11.583131790161133
tsne,OpenFace + I3D,video14_5_person9,CMOSE,-21.966381072998047,6.154973983764648
tsne,OpenFace + I3D,video14_60_person4,CMOSE,-21.012451171875,11.776918411254883
tsne,OpenFace + I3D,video14_61_person8,CMOSE,-30.6640625,3.3658058643341064
tsne,OpenFace + I3D,video14_69_person14,CMOSE,-25.9779109954834,9.932398796081543
tsne,OpenFace + I3D,video15_100_person5,CMOSE,-11.119205474853516,15.487935066223145
tsne,OpenFace + I3D,video15_116_person4,CMOSE,-32.06041717529297,15.697846412658691
tsne,OpenFace + I3D,video15_12_person4,CMOSE,-24.22837257385254,5.855254173278809
tsne,OpenFace + I3D,video15_146_person2,CMOSE,-7.026732444763184,5.641984462738037
tsne,OpenFace + I3D,video15_149_person2,CMOSE,-6.924570560455322,5.717694282531738
tsne,OpenFace + I3D,video15_149_person3,CMOSE,-20.399642944335938,-0.16377121210098267
tsne,OpenFace + I3D,video15_151_person3,CMOSE,-20.29770278930664,-0.14848455786705017
tsne,OpenFace + I3D,video15_15_person2,CMOSE,-13.156048774719238,27.744972229003906
tsne,OpenFace + I3D,video15_163_person5,CMOSE,-10.84801959991455,16.64884376525879
tsne,OpenFace + I3D,video15_16_person1,CMOSE,-33.94854736328125,-0.7189869284629822
tsne,OpenFace + I3D,video15_181_person4,CMOSE,-31.484899520874023,15.485090255737305
tsne,OpenFace + I3D,video15_181_person5,CMOSE,-10.745783805847168,16.88667106628418
tsne,OpenFace + I3D,video15_189_person3,CMOSE,-20.113677978515625,-0.18200674653053284
tsne,OpenFace + I3D,video15_210_person3,CMOSE,-24.044607162475586,6.054131031036377
tsne,OpenFace + I3D,video15_23_person1,CMOSE,-33.97540283203125,-0.7009449005126953
tsne,OpenFace + I3D,video15_30_person2,CMOSE,-8.067266464233398,4.969966888427734
